Duesseldorf,,Germany,40225,51.1952,6.79165,10,<li><a href="http://dx.doi.org/10.1186/1471-2296-13-118">Altiner (2012) BMC FAM PRACT</a></li><li><a href="http://dx.doi.org/10.1007/s10545-012-9469-y">Hoffmann (2012) J INHERIT METAB DIS</a></li><li><a href="http://dx.doi.org/10.1007/s10545-012-9469-y">Hoffmann (2012) J INHERIT METAB DIS</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2133.2012.11154.x">Katugampola (2012) BRIT J DERMATOL</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2133.2012.11160.x">Katugampola (2012) BRIT J DERMATOL</a></li><li><a href="http://dx.doi.org/10.1093/annonc/mdr583">Brundage (2012) ANN ONCOL</a></li><li><a href="http://dx.doi.org/10.2337/dc11-2438">Stahl (2012) DIABETES CARE</a></li><li><a href="http://dx.doi.org/10.1111/j.1464-5491.2011.03465.x">Schunk (2012) DIABETIC MED</a></li><li><a href="http://dx.doi.org/10.1089/dia.2011.0116">Kempf (2012) DIABETES TECHNOL THE</a></li><li><a href="http://dx.doi.org/10.1089/dia.2011.0116">Kempf (2012) DIABETES TECHNOL THE</a></li>
Duisburg,,Germany,X,51.43143,6.76393,1,<li><a href="http://dx.doi.org/10.1002/ajh.23163">Kuter (2012) AM J HEMATOL</a></li>
Dundee,,United Kingdom,DD1 9SY,56.46177,-2.98989,4,<li><a href="http://dx.doi.org/10.1111/j.1464-410X.2012.11106.x">Aboumarzouk (2012) BJU INT</a></li><li><a href="http://dx.doi.org/10.1111/j.1464-410X.2012.11106.x">Aboumarzouk (2012) BJU INT</a></li><li><a href="http://dx.doi.org/10.1111/j.1464-410X.2012.11106.x">Aboumarzouk (2012) BJU INT</a></li><li><a href="http://dx.doi.org/10.1111/j.1464-410X.2012.11106.x">Aboumarzouk (2012) BJU INT</a></li>
Dunedin,,New Zealand,X,-45.8454,170.521,13,<li><a href="http://dx.doi.org/10.1111/j.1600-9657.2012.01114.x">Traebert (2012) DENT TRAUMATOL</a></li><li><a href="http://dx.doi.org/10.1111/j.1600-9657.2012.01114.x">Traebert (2012) DENT TRAUMATOL</a></li><li><a href="http://dx.doi.org/10.1111/j.1752-7325.2011.00281.x">Crocombe (2012) J PUBLIC HEALTH DENT</a></li><li><a href="http://dx.doi.org/10.1111/j.1752-7325.2011.00281.x">Crocombe (2012) J PUBLIC HEALTH DENT</a></li><li><a href="http://dx.doi.org/10.1111/j.1600-0528.2012.00716.x">Thomson (2012) COMMUNITY DENT ORAL</a></li><li><a href="http://dx.doi.org/10.1111/j.1752-7325.2012.00336.x">Page (2012) J PUBLIC HEALTH DENT</a></li><li><a href="http://dx.doi.org/10.1111/j.1752-7325.2012.00336.x">Page (2012) J PUBLIC HEALTH DENT</a></li><li><a href="http://dx.doi.org/10.1002/jcop.21490">Erin (2012) J COMMUNITY PSYCHOL</a></li><li><a href="http://dx.doi.org/10.1007/s00198-011-1770-3">Davis (2012) OSTEOPOROSIS INT</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-263X.2011.01190.x">Gaynor (2012) INT J PAEDIATR DENT</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-68">Wilson (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-68">Wilson (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1093/epirev/mxr022">Polinder (2012) EPIDEMIOL REV</a></li>
Durban,,South Africa,X,-29.85572,31.03511,1,<li><a href="http://dx.doi.org/10.1186/1477-7525-10-77">Louw (2012) HEALTH QUAL LIFE OUT</a></li>
Durham,,United States,X,35.99527,-78.89601,47,<li><a href="http://dx.doi.org/10.1159/000345778">Vieira (2012) OBESITY FACTS</a></li><li><a href="http://dx.doi.org/10.1159/000345778">Vieira (2012) OBESITY FACTS</a></li><li><a href="http://dx.doi.org/10.1200/JCO.2012.42.5967">Basch (2012) J CLIN ONCOL</a></li><li><a href="http://dx.doi.org/10.1002/cncr.27588">Butt (2012) CANCER-AM CANCER SOC</a></li><li><a href="http://dx.doi.org/10.1007/s11882-012-0296-x">Chin (2012) CURR ALLERGY ASTHM R</a></li><li><a href="http://dx.doi.org/10.1097/MAJ.0b013e3182449be9">Brown (2012) AM J MED SCI</a></li><li><a href="http://dx.doi.org/10.1097/MAJ.0b013e3182449be9">Brown (2012) AM J MED SCI</a></li><li><a href="http://dx.doi.org/10.1001/2012.jama.11164">Adams (2012) JAMA-J AM MED ASSOC</a></li><li><a href="http://dx.doi.org/10.1001/2012.jama.11164">Adams (2012) JAMA-J AM MED ASSOC</a></li><li><a href="http://dx.doi.org/10.1016/j.soard.2012.01.011">Kolotkin (2012) SURG OBES RELAT DIS</a></li><li><a href="http://dx.doi.org/10.1016/j.soard.2012.01.011">Kolotkin (2012) SURG OBES RELAT DIS</a></li><li><a href="http://dx.doi.org/10.1922/CDH_2783Du05">Zhou (2012) COMMUNITY DENT HLTH</a></li><li><a href="http://dx.doi.org/10.1922/CDH_2783Du05">Zhou (2012) COMMUNITY DENT HLTH</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04119.x">Morey (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1177/1557988312450185">Campbell (2012) AM J MENS HEALTH</a></li><li><a href="http://dx.doi.org/10.1177/1557988312450185">Campbell (2012) AM J MENS HEALTH</a></li><li><a href="http://dx.doi.org/10.1002/pbc.24176">Panepinto (2012) PEDIATR BLOOD CANCER</a></li><li><a href="http://dx.doi.org/10.1186/1471-2474-13-129">Bennell (2012) BMC MUSCULOSKEL DIS</a></li><li><a href="http://dx.doi.org/10.1016/j.ijge.2012.01.012">Gharacholou (2012) INT J GERONTOL</a></li><li><a href="http://dx.doi.org/10.1016/j.ijge.2012.01.012">Gharacholou (2012) INT J GERONTOL</a></li><li><a href="http://dx.doi.org/10.1016/j.jpeds.2011.11.026">Rhodes (2012) J PEDIATR-US</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.03.1259">Pashos (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1097/SPC.0b013e32835391dc">Koelwyn (2012) CURR OPIN SUPPORT PA</a></li><li><a href="http://dx.doi.org/10.1007/s11764-011-0208-4">Anderson (2012) J CANCER SURVIV</a></li><li><a href="http://dx.doi.org/10.1177/0961203311426154">Barnado (2012) LUPUS</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9938-z">Kowalski (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1002/erv.1114">Vasiljevic (2012) EUR EAT DISORD REV</a></li><li><a href="http://dx.doi.org/10.1002/erv.1114">Vasiljevic (2012) EUR EAT DISORD REV</a></li><li><a href="http://dx.doi.org/10.1007/s00198-011-1625-y">Solimeo (2012) OSTEOPOROSIS INT</a></li><li><a href="http://dx.doi.org/10.1007/s00198-011-1625-y">Solimeo (2012) OSTEOPOROSIS INT</a></li><li><a href="http://dx.doi.org/10.1007/s00198-011-1625-y">Solimeo (2012) OSTEOPOROSIS INT</a></li><li><a href="http://dx.doi.org/10.1007/s00198-011-1625-y">Solimeo (2012) OSTEOPOROSIS INT</a></li><li><a href="http://dx.doi.org/10.1097/SPV.0b013e31824a021d">Kenton (2012) FEMALE PELVIC MED RE</a></li><li><a href="http://dx.doi.org/10.1016/j.jpainsymman.2011.09.001">Romanus (2012) J PAIN SYMPTOM MANAG</a></li><li><a href="http://dx.doi.org/10.1016/j.lungcan.2011.07.006">Quist (2012) LUNG CANCER</a></li><li><a href="http://dx.doi.org/10.1002/acr.20649">Tomasson (2012) ARTHRIT CARE RES</a></li><li><a href="http://dx.doi.org/10.1016/j.cllc.2011.03.033">Yount (2012) CLIN LUNG CANCER</a></li>
East Brunswick,,United States,X,40.4282,-74.41762,1,<li><a href="http://dx.doi.org/10.3899/jrheum.111375">Strand (2012) J RHEUMATOL</a></li>
East Hanover,,United States,07936,40.81933,-74.36358,7,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.1706">Badia (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-117">Khanna (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1200/jco.2012.30.27_suppl.125">Rugo (2012) J CLIN ONCOL</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.03.233">Dibonaventura (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.3109/10428194.2011.631155">Guest (2012) LEUKEMIA LYMPHOMA</a></li><li><a href="http://dx.doi.org/10.1097/MPA.0b013e3182328045">Beaumont (2012) PANCREAS</a></li><li><a href="http://dx.doi.org/10.1177/1753465812470018">Kerwin (2012) THER ADV RESPIR DIS</a></li>
East Lansing,,United States,48824,42.72381,-84.47947,6,<li><a href="http://dx.doi.org/10.1188/12.ONF.568-577">Wyatt (2012) ONCOL NURS FORUM</a></li><li><a href="http://dx.doi.org/10.1188/12.ONF.568-577">Wyatt (2012) ONCOL NURS FORUM</a></li><li><a href="http://dx.doi.org/10.1188/12.ONF.449-457">Hershey (2012) ONCOL NURS FORUM</a></li><li><a href="http://dx.doi.org/10.1188/12.ONF.449-457">Hershey (2012) ONCOL NURS FORUM</a></li><li><a href="http://dx.doi.org/10.1188/12.ONF.449-457">Hershey (2012) ONCOL NURS FORUM</a></li><li><a href="http://dx.doi.org/10.1188/12.ONF.449-457">Hershey (2012) ONCOL NURS FORUM</a></li>
East Sandwich,,United States,02537,41.74239,-70.45291,1,<li><a href="http://dx.doi.org/10.1007/s11136-011-9961-0">Barofsky (2012) QUAL LIFE RES</a></li>
Easton,,United States,21601,38.77291,-76.07037,1,<li><a href="http://dx.doi.org/10.1093/jnci/djs359">Moinpour (2012) J NATL CANCER I</a></li>
Ebora,,Portugal,X,38.56871,-7.91409,2,<li><a href="http://dx.doi.org/10.2519/jospt.2012.3980">del Pozo-Cruz (2012) J ORTHOP SPORT PHYS</a></li><li><a href="http://dx.doi.org/10.1089/acm.2010.0691">del Pozo-Cruz (2012) J ALTERN COMPLEM MED</a></li>
Edeghem,,Belgium,2650,51.15418,4.4459,1,<li><a href="http://dx.doi.org/10.1684/ejd.2011.1623">Lambert (2012) EUR J DERMATOL</a></li>
Edina,,United States,X,44.91163,-93.34822,1,<li><a href="http://dx.doi.org/10.1016/j.arthro.2012.03.013">Mohtadi (2012) ARTHROSCOPY</a></li>
Edirne,,Turkey,22030,41.68181,26.56225,3,<li><a href="http://dx.doi.org/10.1111/j.1440-172X.2011.01983.x">Sut (2012) INT J NURS PRACT</a></li><li><a href="http://dx.doi.org/10.1111/j.1440-172X.2011.01983.x">Sut (2012) INT J NURS PRACT</a></li><li><a href="http://dx.doi.org/10.1111/j.1440-172X.2011.01983.x">Sut (2012) INT J NURS PRACT</a></li>
Edmonton,,Canada,T6G 1Z2,53.51738,-113.53083,45,<li><a href="http://dx.doi.org/10.1097/JTO.0b013e318275b327">Di Maio (2012) J THORAC ONCOL</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-0064-8">Lau (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-132">Tran (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1111/apt.12007">Bytzer (2012) ALIMENT PHARM THER</a></li><li><a href="http://dx.doi.org/10.1016/j.joca.2012.06.017">Gooch (2012) OSTEOARTHR CARTILAGE</a></li><li><a href="http://dx.doi.org/10.1093/icvts/ivs238">Gazala (2012) INTERACT CARDIOV TH</a></li><li><a href="http://dx.doi.org/10.1002/cncr.27389">Paxton (2012) CANCER-AM CANCER SOC</a></li><li><a href="http://dx.doi.org/10.1016/j.cger.2012.06.001">Jones (2012) CLIN GERIATR MED</a></li><li><a href="http://dx.doi.org/10.1016/j.cger.2012.06.001">Jones (2012) CLIN GERIATR MED</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0041062">Tran (2012) PLOS ONE</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04033.x">Beaupre (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04033.x">Beaupre (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04033.x">Beaupre (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04033.x">Beaupre (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1532-5415.2012.04033.x">Beaupre (2012) J AM GERIATR SOC</a></li><li><a href="http://dx.doi.org/10.1111/j.1365-2354.2012.01327.x">Thoresen (2012) EUR J CANCER CARE</a></li><li><a href="http://dx.doi.org/10.1016/j.jclinepi.2012.01.003">Feeny (2012) J CLIN EPIDEMIOL</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9989-1">Garner (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1016/j.arthro.2012.03.013">Mohtadi (2012) ARTHROSCOPY</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9963-y">Tran (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9963-y">Tran (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1007/s11136-011-9963-y">Tran (2012) QUAL LIFE RES</a></li><li><a href="http://dx.doi.org/10.1016/S0168-8278(12)60229-3">Ng (2012) J HEPATOL</a></li><li><a href="http://dx.doi.org/10.1155/2012/235476">van Zanten (2012) CAN J GASTROENTEROL</a></li><li><a href="http://dx.doi.org/10.1186/1471-2407-12-123">Thorsen (2012) BMC CANCER</a></li><li><a href="http://dx.doi.org/10.1002/cncr.26410">Chow (2012) CANCER-AM CANCER SOC</a></li><li><a href="http://dx.doi.org/10.1016/j.ypmed.2012.01.009">Vallance (2012) PREV MED</a></li><li><a href="http://dx.doi.org/10.1016/j.spinee.2011.11.009">Battie (2012) SPINE J</a></li><li><a href="http://dx.doi.org/10.1016/j.spinee.2011.11.009">Battie (2012) SPINE J</a></li><li><a href="http://dx.doi.org/10.1016/j.cjca.2011.07.007">McGillion (2012) CAN J CARDIOL</a></li><li><a href="http://dx.doi.org/10.1007/s00467-011-2013-8">Kiddoo (2012) PEDIATR NEPHROL</a></li><li><a href="http://dx.doi.org/10.1007/s00467-011-2013-8">Kiddoo (2012) PEDIATR NEPHROL</a></li><li><a href="http://dx.doi.org/10.1007/s00467-011-2013-8">Kiddoo (2012) PEDIATR NEPHROL</a></li><li><a href="http://dx.doi.org/10.1007/s00467-011-2013-8">Kiddoo (2012) PEDIATR NEPHROL</a></li><li><a href="http://dx.doi.org/10.1080/09540121.2012.658752">Tran (2012) AIDS CARE</a></li><li><a href="http://dx.doi.org/10.1100/2012/410125">Kemp (2012) SCI WORLD J</a></li><li><a href="http://dx.doi.org/10.1100/2012/410125">Kemp (2012) SCI WORLD J</a></li><li><a href="http://dx.doi.org/10.1100/2012/410125">Kemp (2012) SCI WORLD J</a></li><li><a href="http://dx.doi.org/10.1100/2012/410125">Kemp (2012) SCI WORLD J</a></li><li><a href="http://dx.doi.org/10.1016/j.jhealeco.2011.10.002">Asakawa (2012) J HEALTH ECON</a></li><li><a href="http://dx.doi.org/10.1016/j.jhealeco.2011.10.002">Asakawa (2012) J HEALTH ECON</a></li><li><a href="http://dx.doi.org/10.1080/09540121.2011.608420">Tran (2012) AIDS CARE</a></li><li><a href="http://dx.doi.org/10.1080/09540121.2011.608420">Tran (2012) AIDS CARE</a></li><li><a href="http://dx.doi.org/10.1080/09540121.2011.608420">Tran (2012) AIDS CARE</a></li><li><a href="http://dx.doi.org/10.1017/S1368980011002412">Wu (2012) PUBLIC HEALTH NUTR</a></li>
Edwardsville,,United States,62026,38.79642,-90.00275,1,<li><a href="http://dx.doi.org/10.1016/j.pec.2011.05.013">Harrison (2012) PATIENT EDUC COUNS</a></li>
Eindhoven,,Netherlands,X,51.43447,5.4841,9,<li><a href="http://dx.doi.org/10.1111/j.1600-0609.2012.01831.x">Mols (2012) EUR J HAEMATOL</a></li><li><a href="http://dx.doi.org/10.1016/j.ygyno.2012.06.007">van de Poll-Franse (2012) GYNECOL ONCOL</a></li><li><a href="http://dx.doi.org/10.1016/j.ygyno.2012.06.007">van de Poll-Franse (2012) GYNECOL ONCOL</a></li><li><a href="http://dx.doi.org/10.1016/j.ejca.2011.11.014">Nout (2012) EUR J CANCER</a></li><li><a href="http://dx.doi.org/10.1371/journal.pone.0036164">Buffart (2012) PLOS ONE</a></li><li><a href="http://dx.doi.org/10.1016/j.diabres.2011.10.026">IJzerman (2012) DIABETES RES CLIN PR</a></li><li><a href="http://dx.doi.org/10.1016/j.diabres.2011.10.026">IJzerman (2012) DIABETES RES CLIN PR</a></li><li><a href="http://dx.doi.org/10.1258/vasc.2011.ra0052">Lauret (2012) VASCULAR</a></li><li><a href="http://dx.doi.org/10.1136/bmjopen-2012-001684">Utens (2012) BMJ OPEN</a></li>
Ekaterinburg,,Russia,X,56.7846,60.476,1,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.1416">Willers (2012) VALUE HEALTH</a></li>
Eksjo,,Sweden,X,57.66574,14.97755,1,<li><a href="http://dx.doi.org/10.1111/j.1365-2265.2012.04352.x">Ekman (2012) CLIN ENDOCRINOL</a></li>
Empoli,,Italy,50053,43.71939,10.94669,1,<li><a href="http://dx.doi.org/10.3275/8244">Busetto (2012) EAT WEIGHT DISORD-ST</a></li>
Englewood,,United States,80110,39.64626,-105.00858,1,<li><a href="http://dx.doi.org/10.1016/j.jamcollsurg.2012.07.014">Bell (2012) J AM COLL SURGEONS</a></li>
Enschede,,Netherlands,X,52.22357,6.89537,10,<li><a href="http://dx.doi.org/10.1177/0272989X12447238">Edelaar-Peeters (2012) MED DECIS MAKING</a></li><li><a href="http://dx.doi.org/10.1111/j.1468-1293.2012.01020.x">Grijsen (2012) HIV MED</a></li><li><a href="http://dx.doi.org/10.1016/j.jclinepi.2012.05.004">Feroz (2012) J CLIN EPIDEMIOL</a></li><li><a href="http://dx.doi.org/10.1016/j.ejca.2011.11.014">Nout (2012) EUR J CANCER</a></li><li><a href="http://dx.doi.org/10.1186/1471-2474-13-112">Buitinga (2012) BMC MUSCULOSKEL DIS</a></li><li><a href="http://dx.doi.org/10.1186/1471-2474-13-112">Buitinga (2012) BMC MUSCULOSKEL DIS</a></li><li><a href="http://dx.doi.org/10.1186/1477-7525-10-49">Verrips (2012) HEALTH QUAL LIFE OUT</a></li><li><a href="http://dx.doi.org/10.1016/j.pec.2011.07.017">Ten Klooster (2012) PATIENT EDUC COUNS</a></li><li><a href="http://dx.doi.org/10.1016/j.pec.2011.07.017">Ten Klooster (2012) PATIENT EDUC COUNS</a></li><li><a href="http://dx.doi.org/10.1258/jtt.2011.110504">Hazenberg (2012) J TELEMED TELECARE</a></li>
Eppendorf,,Germany,X,50.80251,13.24327,1,<li><a href="http://dx.doi.org/10.13109/prkk.2012.61.6.447">Krattenmacher (2012) PRAX KINDERPSYCHOL K</a></li>
Erbil,,Iraq,X,36.1797,44.01601,1,<li><a href="http://dx.doi.org/10.1186/1477-7525-10-60">Ismail (2012) HEALTH QUAL LIFE OUT</a></li>
Erlangen,,Germany,X,49.59795,11.00258,8,<li><a href="http://dx.doi.org/10.1007/s00405-012-2060-1">Bermueller (2012) EUR ARCH OTO-RHINO-L</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.06.007">Menn (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1055/s-0031-1279734">Lindl (2012) LARYNGO RHINO OTOL</a></li><li><a href="http://dx.doi.org/10.1055/s-0031-1279734">Lindl (2012) LARYNGO RHINO OTOL</a></li><li><a href="http://dx.doi.org/10.1055/s-0031-1279734">Lindl (2012) LARYNGO RHINO OTOL</a></li><li><a href="http://dx.doi.org/10.1055/s-0031-1279734">Lindl (2012) LARYNGO RHINO OTOL</a></li><li><a href="http://dx.doi.org/10.1016/j.jcms.2011.03.001">Eitner (2012) J CRANIO MAXILL SURG</a></li><li><a href="http://dx.doi.org/10.1111/j.1468-1331.2011.03443.x">Klimpe (2012) EUR J NEUROL</a></li>
Esfahan,,Iran,X,32.65139,51.67919,7,<li><a href="http://dx.doi.org/10.1016/j.apmr.2012.05.006">Kargarfard (2012) ARCH PHYS MED REHAB</a></li><li><a href="http://dx.doi.org/10.1016/j.apmr.2012.05.006">Kargarfard (2012) ARCH PHYS MED REHAB</a></li><li><a href="http://dx.doi.org/10.1111/j.1468-1331.2011.03535.x">Kargarfard (2012) EUR J NEUROL</a></li><li><a href="http://dx.doi.org/10.1111/j.1468-1331.2011.03535.x">Kargarfard (2012) EUR J NEUROL</a></li><li><a href="http://dx.doi.org/10.1111/j.1468-1331.2011.03535.x">Kargarfard (2012) EUR J NEUROL</a></li><li><a href="http://dx.doi.org/10.1155/2012/106502">Sajadinejad (2012) GASTROENT RES PRACT</a></li><li><a href="http://dx.doi.org/10.1155/2012/106502">Sajadinejad (2012) GASTROENT RES PRACT</a></li>
Espoo,,Finland,X,60.20678,24.65578,6,<li><a href="http://dx.doi.org/10.1186/1471-2253-12-30">Mattila (2012) BMC ANESTHESIOL</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.1180">Roine (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.1180">Roine (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.1180">Roine (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1136/oem.2009.054312">Rantonen (2012) OCCUP ENVIRON MED</a></li><li><a href="http://dx.doi.org/10.1136/oem.2009.054312">Rantonen (2012) OCCUP ENVIRON MED</a></li>
Essen,,Germany,X,51.45181,7.0106,9,<li><a href="http://dx.doi.org/10.1016/j.eujim.2012.04.001">Cramer (2012) EUR J INTEGR MED</a></li><li><a href="http://dx.doi.org/10.1007/s00198-012-1935-8">Roux (2012) OSTEOPOROSIS INT</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.665">Koester (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1007/s10545-012-9469-y">Hoffmann (2012) J INHERIT METAB DIS</a></li><li><a href="http://dx.doi.org/10.3747/co.19.1016">Cramer (2012) CURR ONCOL</a></li><li><a href="http://dx.doi.org/10.1186/1471-2407-12-412">Cramer (2012) BMC CANCER</a></li><li><a href="http://dx.doi.org/10.1007/s00482-012-1178-9">Langhorst (2012) SCHMERZ</a></li><li><a href="http://dx.doi.org/10.1159/000324449">van Gestel (2012) RESPIRATION</a></li><li><a href="http://dx.doi.org/10.1007/s10194-011-0398-1">Lampl (2012) J HEADACHE PAIN</a></li>
Eugene,,United States,X,44.04992,-123.08854,2,<li><a href="http://dx.doi.org/10.2500/aap.2012.33.3597">Bewtra (2012) ALLERGY ASTHMA PROC</a></li><li><a href="http://dx.doi.org/10.1007/s11764-011-0213-7">Rajotte (2012) J CANCER SURVIV</a></li>
Evanston,,United States,X,42.05665,-87.68659,9,<li><a href="http://dx.doi.org/10.1016/j.jval.2012.08.2210">Cella (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1016/j.surg.2012.08.051">Reiher (2012) SURGERY</a></li><li><a href="http://dx.doi.org/10.1212/WNL.0b013e318258f744">Cella (2012) NEUROLOGY</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.03.1220">Pashos (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2012.03.593">Pashos (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1016/j.ygyno.2012.01.047">Chase (2012) GYNECOL ONCOL</a></li><li><a href="http://dx.doi.org/10.1016/j.ejca.2011.05.017">Cella (2012) EUR J CANCER</a></li><li><a href="http://dx.doi.org/10.1016/j.jval.2011.08.1739">Garcia (2012) VALUE HEALTH</a></li><li><a href="http://dx.doi.org/10.1016/j.cllc.2011.03.033">Yount (2012) CLIN LUNG CANCER</a></li>
