,raw_address,simple_address,longitude,latitude
1606,"Laurentian University,935 Ramsey Lake Rd,Sudbury,ON,Canada.","Sudbury,Canada",-80.9666,46.5
1607,"University Toronto,Hosp Sick Children,555 University Av,Toronto,ON M5G 1X8,Canada.","Toronto,Canada",-79.42,43.7
1608,"Jan Waldenstroms Gata 14,S-20502 Malmo,Sweden.","Malmo,Sweden",13.0333,55.5833
1609,"Yale Sch Med,Dept Obstet Gynecol & Reprod Sci,New Haven,CT 06510 USA.","New Haven,USA",-85.0282,41.0669
1610,"Gen Hosp Shenyang Mil Command Area,Dept Gerontol,Rd 83rd Shenhe Reg,Shenyang 100840,China.","Gen Hosp Shenyang Mil Command Area,China",123.38306,41.80216
1611,"University Bristol,Bristol,Avon,United Kingdom.","Bristol,United Kingdom",-2.5833,51.45
1612,"McMaster University,Dept Clin Epidemiol & Biostat,Hamilton,ON,Canada.","Hamilton,Canada",-79.83,43.25
1613,"Med Res Inst New Zealand,Wellington,New Zealand.","Wellington,New Zealand",174.7833,-41.3
1614,"University Malaya,Fac Med,Dept Med,Div Gastroenterol,Kuala Lumpur,Malaysia.","Kuala Lumpur,Malaysia",101.7,3.1667
1615,"Aalborg University,Fac Med,Dept Hlth Sci & Technol,Aalborg,Denmark.","Aalborg,Denmark",9.9166,57.0337
1616,"University Nacl Autonoma Mexico,Fac Odontol,Div Estudios Posgrad & Invest,Mexico City,DF,Mexico.","Mexico City,Mexico",-99.131,19.4424
1617,"Ctr Hosp Sao Joao,Alameda Prof Hernani Monteiro,P-4200319 Oporto,Portugal.","Ctr Hosp Sao Joao,Portugal",-8.4895,40.902382
1618,"Chinese University Hong Kong,Prince Wales Hosp,Dept Med & Therapeut,Shatin,Hong Kong,China.","Hong Kong,China",114.185,22.305
1619,"University Melbourne,Ctr Hlth Exercise & Sports Med,161 Barry St,Alan Gilbert Level 7,Carlton,Vic,Australia.","Melbourne,Australia",144.975,-37.82
1620,"Hosp del Mar,Dept Cardiol,Paseo Maritimo 25,Barcelona 08003,Spain.","Barcelona,Spain",2.1834,41.3833
1621,"Tarbiat Modares University,Fac Med Sci,Dept Midwifery & Reprod Hlth,Jallale Ale Ahmag Highway,Tehran,Iran.","Tehran,Iran",51.4243,35.6719
1622,"Stanford University,Med Ctr,Dept Radiat Oncol,875 Blake Wilbur Dr,Stanford,CA 94305 USA.","Stanford University,USA",-122.17215,37.43375
1623,"University Hong Kong,Dept Family Med & Primary Care,Hong Kong,Hong Kong,China.","Hong Kong,China",114.185,22.305
1624,"Linkoping University,Res & Dev Unit Local Hlth Care,Linkoping,Sweden.","Linkoping,Sweden",15.6299,58.41
1625,"GSK,Value Evidence & Outcomes,Resp Patient Focused Outcomes,Stockley Pk West,B10,Uxbridge UB11 1BU,Middx,United Kingdom.","Uxbridge,United Kingdom",-0.4833,51.55
1626,"ICON,456 Montgomery St,Suite 2200,San Francisco,CA 94105 USA.","Montgomery,USA",-76.874,41.1709
1627,"University Padua,Dept Gen Psychol,Via Venezia 8,I-35131 Padua,Italy.","University Padua,Italy",11.95559,45.348339
1628,"Jewish Gen Hosp,Ctr Clin Epidemiol,3755 Cote St,Catherine Rm H-420,Montreal,PQ H3T 1E2,Canada.","Montreal,Canada",-73.5833,45.5
1629,"Tokai University,Sch Med,Dept Prevent Med,143 Shimokasuya,Isehara,Kanagawa 2591193,Japan.","Tokai University,Japan",111.489853,-7.90185
1630,"University North Carolina Chapel Hill,Dept Hlth Policy & Management,Chapel Hill,NC 27599 USA.","Chapel Hill,USA",-79.0387,35.9271
1631,"University Granada,Fac Psicol,Hlth Psychol & Behav Med Res Grp CTS 267,Granada,Spain.","Granada,Spain",-3.585,37.165
1632,"University Alberta,Alliance Canadian Hlth Outcomes Res Diabet,Edmonton,AB,Canada.","Edmonton,Canada",-113.5,53.55
1633,"UC San DiegoMed Ctr,Div Plast Surg,200 West Arbor Dr,M-C 8890,San Diego,CA 92013 USA.","San Diego,USA",-117.1225,32.8312
1634,"Emel Mehmet Tarman Childrens Hosp,Dept Pediat Gastroenterol,Kayseri,Turkey.","Kayseri,Turkey",35.49,38.735
1635,"Hop St Louis,AP HP,St Louis Hosp,Dept Plast Reconstruct & Aesthet Surg,Ave Claude Vellefaux,F-75475 Paris 10,France.","Paris,France",2.3333,48.8667
1636,"Inha University,Dept Phys & Rehabil Med,Coll Med,7-206,3-Ga,Incheon 400711,South Korea.","Incheon,South Korea",126.6422,37.4761
1637,"Washington University,Sch Med,660 South Euclid,Campus Box 8121,St Louis,MO 63110 USA.","Washington,USA",-77.0163,38.9047
1638,"University Tennessee,Dept Neurol,Coll Med,Hlth Sci Ctr,855 Monroe Ave,Suite 415,Memphis,TN 38163 USA.","Monroe,USA",-121.9854,47.8594
1639,"Orexo US Inc,150 Headquarters Plaza,East Tower,5th Floor,Morristown,NJ 07960 USA.","Morristown,USA",-74.4772,40.7966
1640,"University Amsterdam,Acad Med Ctr,Dept Neurol,POB 22660,NL-1100 DD Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
1641,"Norwegian University Sci & Technol,Dept Circulat & Med Imaging,POB 8905,N-7491 Trondheim,Norway.","Trondheim,Norway",10.4167,63.4167
1642,"University Cadiz,Sch Sci,Sch Educ,Dept Phys Educ,Puerto Real 11519,Spain.","Cadiz,Spain",-6.225,36.535
1643,"Flinders University S Australia,Sch Med,Repatriat Gen Hosp,A Block,Level 1,216 Daws Rd,Daw Pk,Adelaide,SA 5041,Australia.","Adelaide,Australia",138.6,-34.935
1644,"Spine Hlth Wooridul Hosp,Dept Neurosurg,Seoul,South Korea.","Seoul,South Korea",126.9997,37.5663
1645,"Sapienza University Rome,Dept Med & Surg Sci & Translat Med,St Andrea Hosp,Fac Med & Psychol,Rome,Italy.","Rome,Italy",12.4833,41.896
1646,"University Kelaniya,Fac Med,Dept Paediat,Paediat,Thalagolla Rd,Ragama 11010,Sri Lanka.","University Kelaniya,Sri Lanka",79.85775,6.93197
1647,"Leiden University,Med Ctr,Dept Paediat,J6-S-208,NL-2333 ZA Leiden,Netherlands.","Leiden University,Netherlands",4.49015,52.161091
1648,"University Minnesota,Childrens Hosp,Pediat Gastroenterol Hepatol & Nutr,East Bldg,6th Floor,2450 Riverside Ave,Minneapolis,MN 55454 USA.","Riverside,USA",-117.3949,33.9382
1649,"University Fed Sao Paulo,Div Plast Surg,Rua Napoleao de Barros 715,4 Andar,BR-04024002 Sao Paulo,SP,Brazil.","Sao Paulo,Brazil",-46.625,-23.5587
1650,"Yale Ctr Asthma & Airway Dis,New Haven,CT 06520 USA.","New Haven,USA",-85.0282,41.0669
1651,"Harvard Med Sch,Brigham & Womens Hosp,Dept Orthopaed Surg,75 Francis St,Boston,MA 02115 USA.","Harvard,USA",-88.6212,42.4297
1652,"University Med Ctr Utrecht,Dept Cardiol Electrophysiol,Heidelberglaan 100,NL-3584 CX Utrecht,Netherlands.","Utrecht,Netherlands",5.12,52.1003
1653,"Malaga University,Pneumol Serv,Hosp Reg University Malaga,Inst Biomed IBIMA,Carlos Haya Ave,Malaga 29010,Spain.","Malaga,Spain",-4.42,36.7204
1654,"Kings Coll London,Div Asthma Allergy & Lung Biol,Denmark Hill,London SE9 5RS,United Kingdom.","London,United Kingdom",-0.1167,51.5
1655,"University Cincinnati,Coll Nursing,3110 Vine St,Procter Hall 231,POB 210038,Cincinnati,OH 45221 USA.","Cincinnati,USA",-84.506,39.1412
1656,"Betty & Guy Beatty Ctr Integrated Res,Claude Moore Hlth Educ & Res Bldg,3300 Gallows Rd,Falls Church,VA 22042 USA.","Moore,USA",-97.4758,35.3294
1657,"Helsingborg Hosp,Dept Surg,S-25187 Helsingborg,Sweden.","Helsingborg,Sweden",12.7,56.0505
1658,"University Patras,Med Sch,Dept Vasc Surg,Patras 26504,Greece.","Patra,Greece",21.73,38.23
1659,"Karolinska University Hosp,Dept Vasc Surg,S-17176 Stockholm,Sweden.","Stockholm,Sweden",18.0973,59.3508
1660,"University Minnesota,Sch Med,Dept Biobehav Hlth & Populat Sci,Duluth Campus,1035 University Dr,235 Sch Med,Duluth,MN 55812 USA.","Duluth,USA",-84.1493,34.0054
1661,"University Regensburg,Inst Epidemiol & Prevent Med,Regensburg,Germany.","Regensburg,Germany",12.12,49.0204
1662,"Stavanger University Hosp,Dept Dermatol,Stavanger,Norway.","Stavanger,Norway",5.68,58.97
1663,"Aarhus University,Dept Psychol & Behav Sci,Bartholins Alle 9,DK-8000 Aarhus C,Denmark.","Aarhus,Denmark",10.2107,56.1572
1664,"Queens University,Sch Rehabil Therapy,Kingston,ON,Canada.","Kingston,Canada",-76.4833,44.2337
1665,"Western Hlth,Dept Physiotherapy,Furlong Rd,St Albans,Vic 3021,Australia.","Western Hlth,Australia",120.961983,-24.44174
1666,"Pusan Natl University,Sch Med,Med Res Inst,Dept Orthopaed Surg,179 Gudeok Ro,Busan 602739,South Korea.","Busan,South Korea",129.01,35.0951
1667,"Ankara Phys Med & Rehabil Training & Res Hosp,Minist Hlth,Turkocagi St 3,Ankara,Turkey.","Ankara,Turkey",32.8644,39.9272
1668,"8730 Alden Dr,Thalians E-132,Los Angeles,CA 90048 USA.","Los Angeles,USA",-118.4068,34.114
1669,"Case Western Reserve University,Urol Inst,University Hosp,Cleveland,OH 44106 USA.","Cleveland,USA",-95.0992,30.3399
1670,"University Florence,Azienda Osped University Careggi,Dept Oncol,Radiat Oncol Unit,Largo GA Brambilla 3,I-50134 Florence,Italy.","Florence,Italy",11.25,43.78
1671,"Leeds Inst Mol Med,Sect Clin Canc Res,Level 4,Bexley Wing,Beckett St,Leeds LS9 7TF,W Yorkshire,United Kingdom.","Leeds,United Kingdom",-1.58,53.83
1672,"Zealand University Hosp,Dept Cardiol,Sygehusvej 10,DK-4000 Roskilde,Denmark.","Roskilde,Denmark",12.0833,55.65
1673,"University North Carolina Chapel Hill,Dept Nutr,Gillings Sch Global Publ Hlth,2224 McGavran Greenberg,Campus Box 7461,Chapel Hill,NC 27599 USA.","Chapel Hill,USA",-79.0387,35.9271
1674,"Catalyst Hlth Econ Consultants,Northwood,Middx,United Kingdom.","Catalyst Hlth Econ Consultants,United Kingdom",-0.78903,52.265301
1675,"University Penn,Dept Med,Perelman Sch Med,224 Ralston Penn Ctr,3615 Chestnut St,Philadelphia,PA 19104 USA.","Ralston,USA",-96.0354,41.2005
1676,"Guangdong Prov Hosp Chinese Med,Guangzhou,Guangdong,China.","Guangzhou,China",113.325,23.145
1677,"Iwate Med University,Sch Med,Dept Internal Med,Div Neurol & Gerontol,19-1 Uchimaru,Morioka,Iwate 0208505,Japan.","Morioka,Japan",141.13,39.72
1678,"University Texas MD Anderson Canc Ctr,Dept Neurooncol,1515 Holcombe Blvd,Unit 431,Houston,TX 77030 USA.","Anderson,USA",-122.2961,40.4509
1679,"University Fed Bahia,Sch Med,Praca 15 Novembro,Largo Terreiro Jesus S-N,BR-40026010 Salvador,BA,Brazil.","Salvador,Brazil",-38.48,-12.97
1680,"Ctr Prostate Dis Res,Dept Def,Rockville,MD 20852 USA.","Rockville,USA",-77.1553,39.0834
1681,"University Calif San Francisco,Dept Med,San Francisco,CA 94143 USA.","San Francisco,USA",-122.4429,37.7561
1682,"Johns Hopkins Bloomberg Sch Publ Hlth,Dept Hlth Policy & Management,624 N Broadway,Room 692,Baltimore,MD 21205 USA.","Hopkins,USA",-93.4058,44.9259
1683,"University Malaya,Dept Restorat Dent,Fac Dent,Kuala Lumpur 50603,Malaysia.","Kuala Lumpur,Malaysia",101.7,3.1667
1684,"CHU Clermont Ferrand,Psychiat Adulte & Psychol Med Pole Psychiat,F-63003 Clermont Ferrand 1,France.","CHU Clermont Ferrand,France",3.08252,45.77721
1685,"University Nottingham,Sch Hlth Sci,Queens Med Ctr,Nottingham,United Kingdom.","Nottingham,United Kingdom",-1.17,52.9703
1686,"Kristianstad University,SE-29188 Kristianstad,Sweden.","Kristianstad,Sweden",14.1333,56.0337
1687,"Fac Dent,Rua Ramiro Barcelos 2492-106,Porto Alegre,RS,Brazil.","Barcelos,Brazil",-62.9239,-0.975
1688,"Becton Dickinson,CareFusion,Procedural Solut,3750 Torrey View Court,San Diego,CA 92130 USA.","Dickinson,USA",-95.0587,29.454
1689,"Med Ctr Haaglanden,Dept Orthopaed Surg & Traumatol,Lijnbaan 32,NL-2512 VA The Hague,Netherlands.","The Hague,Netherlands",4.27,52.08
1690,"Second Mil Med University,Sch Nursing,800 Xiangyin Rd,Shanghai 200433,China.","Shanghai,China",121.4365,31.2165
1691,"Robert Koch Inst,Abt Epidemiol & Gesundheitsmonitoring,Gen Pape Str 62-66,D-12101 Berlin,Germany.","Berlin,Germany",13.4015,52.5218
1692,"Great Ormond St Hosp Sick Children,Paediat Gastroenterol Dept,Great Ormond St,London WC1N 3JH,United Kingdom.","London,United Kingdom",-0.1167,51.5
1693,"Keio University,Sch Med,Ctr Infect Dis & Infect Control,Shinjuku Ku,35 Shinanomachi,Tokyo 1608582,Japan.","Tokyo,Japan",139.7514,35.685
1694,"GSK,1250 South Collegeville Rd,Bldg 4,4th Floor,Collegeville,PA 19426 USA.","Collegeville,USA",-75.4581,40.1873
1695,"USC,Keck Sch Med,Los Angeles,CA 90007 USA.","Los Angeles,USA",-118.4068,34.114
1696,"Copenhagen University Hosp,Rigshosp,Dept Otorhinolaryngol Head & Neck Surg,Blegdamsvej 9,DK-2100 Copenhagen,Denmark.","Copenhagen University Hosp,Denmark",12.56902,55.675758
1697,"University Ottawa,Childrens Hosp Eastern Ontario,Div Hematol Oncol,Dept Pediat,401 Smyth Rd,Ottawa,ON K1H 8L1,Canada.","Ottawa,Canada",-75.7,45.4167
1698,"Erasmus MC,Dept Gen Practice,POB 2040,NL-3000 CA Rotterdam,Netherlands.","Rotterdam,Netherlands",4.48,51.92
1699,"Publ Dent Competence Ctr Northern Norway,N-9038 Tromso,Norway.","Tromso,Norway",18.992,69.6351
1700,"Chaim Sheba Med Ctr,Gertner Inst Epidemiol & Hlth Policy Res,Cardiovasc Epidemiol Unit,IL-5265601 Tel Hashomer,Israel.","Chaim Sheba Med Ctr,Israel",34.8018,31.25831
1701,"University Michigan,Dept Radiat Oncol,Sch Med,1500 E Med Ctr Dr,Ann Arbor,MI 48109 USA.","Ann Arbor,USA",-83.7312,42.2757
1702,"Martin Luther University Halle Wittenberg,University Sch Dent Med,Dept Prosthet Dent,Gross Steinstr 19,D-06108 Halle,Germany.","Martin Luther University Halle Wittenberg,Germany",8.36278,52.058971
1703,"University Heidelberg Hosp,Dept Prosthodont,Neuenheimer Feld 400,D-69120 Heidelberg,Germany.","Heidelberg,Germany",8.7,49.42
1704,"University Washington,Div Rheumatol,Box 356420,1959 NE Pacific St,Seattle,WA 98195 USA.","Washington,USA",-77.0163,38.9047
1705,"Osaka University,Grad Sch Med,Dept Nursing,1-7 Yamadaoka,Suita,Osaka 5650871,Japan.","Osaka,Japan",135.4601,34.75
1706,"Virginia Commonwealth University,Div Gastroenterol Hepatol & Nutr,1201 Broad Rock Blvd,Richmond,VA 23284 USA.","Virginia,USA",-92.5121,47.5172
1707,"University Alberta,Fac Pharm & Pharmaceut Sci,3-142H Katz Ctr Pharm & Hlth Res,11361-87 Ave,Edmonton,AB T6G 2E1,Canada.","Edmonton,Canada",-113.5,53.55
1708,"Springer,Private Bag 65901,Auckland 0754,New Zealand.","Auckland,New Zealand",174.763,-36.8481
1709,"Kings Coll London,Cicely Saunders Inst,Dept Palliat Care Policy & Rehabil,London,United Kingdom.","London,United Kingdom",-0.1167,51.5
1710,"University Tehran Med Sci,Res Ctr Immunodeficiencies,Pediat Ctr Excellence,Childrens Med Ctr,62,Dr Gharib St,Keshavarz Blvd,POB 14185-863,Tehran 14194,Iran.","Tehran,Iran",51.4243,35.6719
1711,"Med University Gdansk,Dept Gynecol Gynecol Oncol & Gynecol Endocrinol,Klin 1A,PL-80402 Gdansk,Poland.","Gdansk,Poland",18.64,54.36
1712,"UQ Oral Hlth Ctr,Level 7,288 Herston Rd,Herston,Qld 4006,Australia.","UQ Oral Hlth Ctr,Australia",153.02286,-27.44908
1713,"University Alberta Edmonton,Mackenzie Hlth Sci Ctr 2D3 82,8440-112 St,Edmonton,AB T6G 2B7,Canada.","Edmonton,Canada",-113.5,53.55
1714,"Hyogo Coll Med,Dept Internal Med,Div Gastroenterol,1-1 Mukogawa Cho,Nishinomiya,Hyogo 6638501,Japan.","Hyogo Coll Med,Japan",-80.970581,39.284969
1715,"University Hosp Zurich,Dept Neurosurg,Frauenklin Str 10,CH-8091 Zurich,Switzerland.","Zurich,Switzerland",8.55,47.38
1716,"Natl University Singapore,Saw Swee Hock Sch Publ Hlth,Singapore,Singapore.","Singapore,Singapore",103.8558,1.293
1717,"University Florence,Azienda Osped University Careggi,Largo GA Brambilla 3,I-50134 Florence,Italy.","Florence,Italy",11.25,43.78
1718,"Dutch Obes Clin,Obes Int,Postbus 601,NL-3700 AP Zeist,Netherlands.","Dutch Obes Clin,Netherlands",4.89066,52.37317
1719,"King Saud University,Coll Pharm,Dept Clin Pharm,POB 2454,Riyadh 11451,Saudi Arabia.","Riyadh,Saudi Arabia",46.7727,24.6408
1720,"University Med Ctr Groningen,POB 30-001,NL-9700 RB Groningen,Netherlands.","Groningen,Netherlands",6.58,53.2204
1721,"Polytech University Marche,Clin Reumatol,Clin Reumatol,Osped Carlo Urbani,Via Aldo Moro 25,I-60035 Jesi,AN,Italy.","Polytech University Marche,Italy",13.45408,43.2999
1722,"Inst Rheumatol,Resavska 69,Belgrade,Serbia.","Belgrade,Serbia",20.468,44.8186
1723,"University Turku,Dept Internal Med,Kiinanmyllynkatu 4-6,POB 52,Turku 20521,Finland.","Turku,Finland",22.255,60.4539
1724,"Southmead Hosp,Bristol Urol Inst,Bristol BS10 5NB,Avon,United Kingdom.","Bristol,United Kingdom",-2.5833,51.45
1725,"Lithuanian University Hlth Sci,Clin Prevent & Paediat Dent,Luksos Daumanto 6,LT-50106 Kaunas,Lithuania.","Kaunas,Lithuania",23.88,54.9504
1726,"Leiden University,Dept Hlth Med & Neuropsychol,Wassenaarseweg 52,NL-2300 RB Leiden,Netherlands.","Leiden University,Netherlands",4.49015,52.161091
1727,"Emma Childrens Hosp AMC,Meibergdreef 9,NL-1105 AZ Amsterdam,Netherlands.","Amsterdam,Netherlands",4.9166,52.35
1728,"Seven Oaks Gen Hosp,Chron Dis Innovat Ctr,2300 McPhillips St,2PD13,Winnipeg,MB R2V 3M3,Canada.","Winnipeg,Canada",-97.166,49.883
1729,"Mem Sloan Kettering Canc Ctr,Dept Surg,Colorectal Serv,1275 York Ave,New York,NY 10065 USA.","Kettering,USA",-84.1495,39.6956
1730,"University Hosp Ctr Sestre Milosrdnice,Dept Radiol,Vinogradska 29,Zagreb 10000,Croatia.","Zagreb,Croatia",16,45.8
1731,"University Liverpool,Inst Translat Med,Dept Mol & Clin Canc Med,Liverpool,Merseyside,United Kingdom.","Liverpool,United Kingdom",-2.918,53.416
1732,"St Michaels Hosp,Dept Family & Community Med,30 Bond St,Toronto,ON M5B IX1,Canada.","Toronto,Canada",-79.42,43.7
1733,"Tokyo Med & Dent University,Removable Partial Prosthodont,Grad Sch Med & Dent Sci,Bunkyo Ku,1-5-45 Yushima,Tokyo,Japan.","Tokyo,Japan",139.7514,35.685
1734,"ICON Patient Reported Outcomes,W Diamond Ave,Suite 1000,Gaithersburg,MD 20878 USA.","Gaithersburg,USA",-77.213,39.1347
1735,"University Childrens Hosp Zurich,Paediat Nephrol Unit,Steinwiesstr 75,CH-8032 Zurich,Switzerland.","Zurich,Switzerland",8.55,47.38
1736,"Cent S University,Dept Urol,Xiangya Hosp 2,Changsha,Hunan,China.","Changsha,China",112.97,28.2
1737,"Inha University,Dept Nursing,100 Inha Ro,Incheon 22212,South Korea.","Incheon,South Korea",126.6422,37.4761
1738,"Policlin San Donato,IRCCS,Dept Surg,Via Morandi 30,I-20097 Milan,Italy.","Milan,Italy",9.205,45.47
1739,"Mayo Clin,Dept Psychiat & Psychol,200 First St SW,Rochester,MN 55905 USA.","Rochester,USA",-70.9791,43.2991
1740,"University Athens,Sch Econ & Polit Sci,6 Themistokleous St,Athens 10678,Greece.","Athens,Greece",23.7333,37.9833
1741,"Tung Wah Coll,Dept Nursing & Hlth Sci,31 Wylie Rd,Kowloon,Hong Kong,China.","Hong Kong,China",114.185,22.305
1742,"University Oxford,Nuffield Dept Orthopaed Rheumatol & Musculoskelet,Oxford Clin Trials Res Unit,Oxford OX3 7LD,United Kingdom.","Oxford,United Kingdom",-1.25,51.7704
1743,"University Med Ctr Hamburg Eppendorf,Dept Child & Adolescent Psychiat Psychotherapy &,Res Unit Child Publ Hlth,Ctr Psychosocial Med,Martinistr 52,D-20246 Hamburg,Germany.","Hamburg,Germany",10,53.55
1744,"Childrens Hosp Westmead,Occupat Therapy Dept,Locked Bag 4001,Sydney,NSW 2145,Australia.","Sydney,Australia",151.1852,-33.92
1745,"Off Hlth Econ,7th Floor,105 Victoria St,London SW1E 6QT,United Kingdom.","London,United Kingdom",-0.1167,51.5
1746,"Royal Coll Surgeons Ireland,Dept Psychol,Beaux Lane House,Lower Mercer St,Dublin 2,Ireland.","Dublin,Ireland",-6.2489,53.3331
1747,"Astellas Pharma Europe BV,Astellas Med Affairs,Global,HEOR,Sylviusweg 62,NL-2300 AH Leiden,Netherlands.","Astellas Pharma Europe BV,Netherlands",4.464917,52.166946
1748,"University Nottingham,Div Primary Care,University Pk,Nottingham NG7 2RD,United Kingdom.","Nottingham,United Kingdom",-1.17,52.9703
1749,"University Texas MD Anderson Canc Ctr,Dept Biostat,Pickens Acad Tower,1400 Pressler St,Floor 4,Houston,TX 77030 USA.","Anderson,USA",-122.2961,40.4509
1750,"University Estadual Campinas,Piracicaba Dent Sch,Ave Limeira 901,BR-13414903 Piracicaba,SP,Brazil.","Campinas,Brazil",-47.1,-22.9
1751,"Yonsei University,Inst Hlth Serv Res,Seoul,South Korea.","Seoul,South Korea",126.9997,37.5663
1752,"Gachon University,Dept Prevent Med,Coll Med,155 Getbeol Ro,Incheon 21999,South Korea.","Incheon,South Korea",126.6422,37.4761
1753,"Harvard TH Chan Sch Publ Hlth,Harvard Med Sch,Brigham Womens Hosp,Dept Surg,Boston,MA 02115 USA.","Harvard,USA",-88.6212,42.4297
1754,"University Hosp Rijeka,Dept Pediat,Pediat Intens Care Unit,Istarska 43,Rijeka 51000,Croatia.","Rijeka,Croatia",14.45,45.33
1755,"McMaster Childrens Hosp,Serv Hematol Oncol,Hamilton,ON,Canada.","Hamilton,Canada",-79.83,43.25
1756,"Prince Wales Hosp,Dept Physiotherapy,Barker St,Sydney,NSW 2031,Australia.","Sydney,Australia",151.1852,-33.92
1757,"Linkoping University,Dept Med & Hlth,Div Physiotherapy,S-58183 Linkoping,Sweden.","Linkoping,Sweden",15.6299,58.41
1758,"Wake Forest University,Div Surg Oncol,Dept Gen Surg,Baptist Med Ctr,Med Ctr Blvd,Winston Salem,NC 27157 USA.","Winston,USA",-123.4242,43.12
1759,"University North Carolina Greensboro,Dept Econ,POB 26170,Greensboro,NC 27402 USA.","Greensboro,USA",-79.8275,36.096
1760,"University Wisconsin,Sch Med & Publ Hlth,Dept Urol,1685 Highland Ave,3258 MFCB,Madison,WI 53705 USA.","Highland,USA",-117.1653,34.1113
1761,"University Otago,Fac Dent,Discipline Orthodont,Dept Oral Sci,Sir John Walsh Res Inst,Dunedin 9016,New Zealand.","Dunedin,New Zealand",170.491,-45.8854
1762,"UPMC,Stroke Inst,Dept Neurol,Pittsburgh,PA 15237 USA.","Pittsburgh,USA",-79.9763,40.4396
1763,"Austin Hosp,Bowen Ctr,Heidelberg,Vic 3084,Australia.","Bowen,Australia",148.2087,-20.0013
1764,"University Mannheim,Interdisziplinaren Tumorzentrum Mannheim,TagesTherapieZentrum,Theodor Kutzer Ufer 1-3,D-68167 Mannheim,Germany.","Mannheim,Germany",8.47,49.5004
1765,"Natl Yang Ming University,Inst Physiol,Sch Med,155,Sec 2,Li Nong St,Taipei 11221,Taiwan.","Taipei,Taiwan",121.5683,25.0358
1766,"Netherlands Comprehens Canc Org,Dept Res,POB 190793501 DB,Utrecht,Netherlands.","Utrecht,Netherlands",5.12,52.1003
